DocId,Namespace,Type,Member,linux,osx,win
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateFromFile(System.IO.FileStream,System.String,System.Int64,System.IO.MemoryMappedFiles.MemoryMappedFileAccess,System.IO.HandleInheritability,System.Boolean)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateFromFile(FileStream, String, Int64, MemoryMappedFileAccess, HandleInheritability, Boolean)",X,X,
M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateFromFile(System.String),System.IO.MemoryMappedFiles,MemoryMappedFile,CreateFromFile(String),X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateFromFile(System.String,System.IO.FileMode)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateFromFile(String, FileMode)",X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateFromFile(System.String,System.IO.FileMode,System.String)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateFromFile(String, FileMode, String)",X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateFromFile(System.String,System.IO.FileMode,System.String,System.Int64)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateFromFile(String, FileMode, String, Int64)",X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateFromFile(System.String,System.IO.FileMode,System.String,System.Int64,System.IO.MemoryMappedFiles.MemoryMappedFileAccess)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateFromFile(String, FileMode, String, Int64, MemoryMappedFileAccess)",X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateNew(System.String,System.Int64)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateNew(String, Int64)",X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateNew(System.String,System.Int64,System.IO.MemoryMappedFiles.MemoryMappedFileAccess)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateNew(String, Int64, MemoryMappedFileAccess)",X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateNew(System.String,System.Int64,System.IO.MemoryMappedFiles.MemoryMappedFileAccess,System.IO.MemoryMappedFiles.MemoryMappedFileOptions,System.IO.HandleInheritability)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateNew(String, Int64, MemoryMappedFileAccess, MemoryMappedFileOptions, HandleInheritability)",X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateOrOpen(System.String,System.Int64)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateOrOpen(String, Int64)",X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateOrOpen(System.String,System.Int64,System.IO.MemoryMappedFiles.MemoryMappedFileAccess)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateOrOpen(String, Int64, MemoryMappedFileAccess)",X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.CreateOrOpen(System.String,System.Int64,System.IO.MemoryMappedFiles.MemoryMappedFileAccess,System.IO.MemoryMappedFiles.MemoryMappedFileOptions,System.IO.HandleInheritability)",System.IO.MemoryMappedFiles,MemoryMappedFile,"CreateOrOpen(String, Int64, MemoryMappedFileAccess, MemoryMappedFileOptions, HandleInheritability)",X,X,
M:System.IO.MemoryMappedFiles.MemoryMappedFile.OpenExisting(System.String),System.IO.MemoryMappedFiles,MemoryMappedFile,OpenExisting(String),X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.OpenExisting(System.String,System.IO.MemoryMappedFiles.MemoryMappedFileRights)",System.IO.MemoryMappedFiles,MemoryMappedFile,"OpenExisting(String, MemoryMappedFileRights)",X,X,
"M:System.IO.MemoryMappedFiles.MemoryMappedFile.OpenExisting(System.String,System.IO.MemoryMappedFiles.MemoryMappedFileRights,System.IO.HandleInheritability)",System.IO.MemoryMappedFiles,MemoryMappedFile,"OpenExisting(String, MemoryMappedFileRights, HandleInheritability)",X,X,
M:System.IO.Pipes.NamedPipeClientStream.#ctor(System.String),System.IO.Pipes,NamedPipeClientStream,.ctor(String),X,X,
"M:System.IO.Pipes.NamedPipeClientStream.#ctor(System.String,System.String)",System.IO.Pipes,NamedPipeClientStream,".ctor(String, String)",X,X,
"M:System.IO.Pipes.NamedPipeClientStream.#ctor(System.String,System.String,System.IO.Pipes.PipeDirection)",System.IO.Pipes,NamedPipeClientStream,".ctor(String, String, PipeDirection)",X,X,
"M:System.IO.Pipes.NamedPipeClientStream.#ctor(System.String,System.String,System.IO.Pipes.PipeDirection,System.IO.Pipes.PipeOptions)",System.IO.Pipes,NamedPipeClientStream,".ctor(String, String, PipeDirection, PipeOptions)",X,X,
"M:System.IO.Pipes.NamedPipeClientStream.#ctor(System.String,System.String,System.IO.Pipes.PipeDirection,System.IO.Pipes.PipeOptions,System.Security.Principal.TokenImpersonationLevel)",System.IO.Pipes,NamedPipeClientStream,".ctor(String, String, PipeDirection, PipeOptions, TokenImpersonationLevel)",X,X,
"M:System.IO.Pipes.NamedPipeClientStream.#ctor(System.String,System.String,System.IO.Pipes.PipeDirection,System.IO.Pipes.PipeOptions,System.Security.Principal.TokenImpersonationLevel,System.IO.HandleInheritability)",System.IO.Pipes,NamedPipeClientStream,".ctor(String, String, PipeDirection, PipeOptions, TokenImpersonationLevel, HandleInheritability)",X,X,
M:System.IO.Pipes.NamedPipeClientStream.get_NumberOfServerInstances,System.IO.Pipes,NamedPipeClientStream,get_NumberOfServerInstances(),X,X,
M:System.IO.Pipes.NamedPipeServerStream.#ctor(System.String),System.IO.Pipes,NamedPipeServerStream,.ctor(String),X,X,
"M:System.IO.Pipes.NamedPipeServerStream.#ctor(System.String,System.IO.Pipes.PipeDirection)",System.IO.Pipes,NamedPipeServerStream,".ctor(String, PipeDirection)",X,X,
"M:System.IO.Pipes.NamedPipeServerStream.#ctor(System.String,System.IO.Pipes.PipeDirection,System.Int32)",System.IO.Pipes,NamedPipeServerStream,".ctor(String, PipeDirection, Int32)",X,X,
"M:System.IO.Pipes.NamedPipeServerStream.#ctor(System.String,System.IO.Pipes.PipeDirection,System.Int32,System.IO.Pipes.PipeTransmissionMode)",System.IO.Pipes,NamedPipeServerStream,".ctor(String, PipeDirection, Int32, PipeTransmissionMode)",X,X,
"M:System.IO.Pipes.NamedPipeServerStream.#ctor(System.String,System.IO.Pipes.PipeDirection,System.Int32,System.IO.Pipes.PipeTransmissionMode,System.IO.Pipes.PipeOptions)",System.IO.Pipes,NamedPipeServerStream,".ctor(String, PipeDirection, Int32, PipeTransmissionMode, PipeOptions)",X,X,
"M:System.IO.Pipes.NamedPipeServerStream.#ctor(System.String,System.IO.Pipes.PipeDirection,System.Int32,System.IO.Pipes.PipeTransmissionMode,System.IO.Pipes.PipeOptions,System.Int32,System.Int32)",System.IO.Pipes,NamedPipeServerStream,".ctor(String, PipeDirection, Int32, PipeTransmissionMode, PipeOptions, Int32, Int32)",X,X,
M:System.IO.Pipes.NamedPipeServerStream.GetImpersonationUserName,System.IO.Pipes,NamedPipeServerStream,GetImpersonationUserName(),X,X,
M:System.IO.Pipes.NamedPipeServerStream.RunAsClient(System.IO.Pipes.PipeStreamImpersonationWorker),System.IO.Pipes,NamedPipeServerStream,RunAsClient(PipeStreamImpersonationWorker),X,X,
M:System.IO.Pipes.PipeStream.get_InBufferSize,System.IO.Pipes,PipeStream,get_InBufferSize(),X,X,
M:System.IO.Pipes.PipeStream.get_OutBufferSize,System.IO.Pipes,PipeStream,get_OutBufferSize(),X,X,
M:System.IO.Pipes.PipeStream.set_ReadMode(System.IO.Pipes.PipeTransmissionMode),System.IO.Pipes,PipeStream,set_ReadMode(PipeTransmissionMode),X,X,
M:System.IO.Pipes.PipeStream.WaitForPipeDrain,System.IO.Pipes,PipeStream,WaitForPipeDrain(),X,X,
M:System.Linq.EnumerableQuery`1.System#Linq#IQueryProvider#CreateQuery(System.Linq.Expressions.Expression),System.Linq,EnumerableQuery,System.Linq.IQueryProvider.CreateQuery(Expression),X,X,X
M:System.Linq.EnumerableQuery`1.System#Linq#IQueryProvider#Execute(System.Linq.Expressions.Expression),System.Linq,EnumerableQuery,System.Linq.IQueryProvider.Execute(Expression),X,X,X
M:System.Linq.Queryable.AsQueryable(System.Collections.IEnumerable),System.Linq,Queryable,AsQueryable(IEnumerable),X,X,X
"M:System.Net.AuthenticationManager.Authenticate(System.String,System.Net.WebRequest,System.Net.ICredentials)",System.Net,AuthenticationManager,"Authenticate(String, WebRequest, ICredentials)",X,X,X
"M:System.Net.AuthenticationManager.PreAuthenticate(System.Net.WebRequest,System.Net.ICredentials)",System.Net,AuthenticationManager,"PreAuthenticate(WebRequest, ICredentials)",X,X,X
"M:System.Net.FileWebRequest.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,FileWebRequest,".ctor(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.FileWebRequest.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,FileWebRequest,"GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.FileWebRequest.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,FileWebRequest,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.FileWebResponse.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,FileWebResponse,".ctor(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.FileWebResponse.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,FileWebResponse,"GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.FileWebResponse.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,FileWebResponse,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
M:System.Net.HttpListenerTimeoutManager.set_EntityBody(System.TimeSpan),System.Net,HttpListenerTimeoutManager,set_EntityBody(TimeSpan),X,X,
M:System.Net.HttpListenerTimeoutManager.set_HeaderWait(System.TimeSpan),System.Net,HttpListenerTimeoutManager,set_HeaderWait(TimeSpan),X,X,
M:System.Net.HttpListenerTimeoutManager.set_MinSendBytesPerSecond(System.Int64),System.Net,HttpListenerTimeoutManager,set_MinSendBytesPerSecond(Int64),X,X,
M:System.Net.HttpListenerTimeoutManager.set_RequestQueue(System.TimeSpan),System.Net,HttpListenerTimeoutManager,set_RequestQueue(TimeSpan),X,X,
"M:System.Net.HttpWebRequest.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,HttpWebRequest,".ctor(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.HttpWebRequest.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,HttpWebRequest,"GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.HttpWebRequest.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,HttpWebRequest,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.HttpWebResponse.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,HttpWebResponse,".ctor(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.HttpWebResponse.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,HttpWebResponse,"GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.HttpWebResponse.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,HttpWebResponse,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
M:System.Net.IPEndPoint.Create(System.Net.SocketAddress),System.Net,IPEndPoint,Create(SocketAddress),X,X,
M:System.Net.SocketAddress.#ctor(System.Net.Sockets.AddressFamily),System.Net,SocketAddress,.ctor(AddressFamily),X,X,
"M:System.Net.SocketAddress.#ctor(System.Net.Sockets.AddressFamily,System.Int32)",System.Net,SocketAddress,".ctor(AddressFamily, Int32)",X,X,
M:System.Net.SocketAddress.get_Family,System.Net,SocketAddress,get_Family(),X,X,
M:System.Net.SocketAddress.ToString,System.Net,SocketAddress,ToString(),X,X,
"M:System.Net.WebHeaderCollection.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebHeaderCollection,".ctor(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.WebHeaderCollection.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebHeaderCollection,"GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.WebHeaderCollection.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebHeaderCollection,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.WebProxy.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebProxy,".ctor(SerializationInfo, StreamingContext)",X,X,X
M:System.Net.WebProxy.GetDefaultProxy,System.Net,WebProxy,GetDefaultProxy(),X,X,X
"M:System.Net.WebProxy.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebProxy,"GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.WebProxy.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebProxy,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.WebRequest.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebRequest,".ctor(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.WebRequest.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebRequest,"GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.WebRequest.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebRequest,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.WebResponse.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebResponse,".ctor(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.WebResponse.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebResponse,"GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Net.WebResponse.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Net,WebResponse,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
M:System.Net.Http.HttpClientHandler.set_MaxRequestContentBufferSize(System.Int64),System.Net.Http,HttpClientHandler,set_MaxRequestContentBufferSize(Int64),X,X,X
M:System.Net.Sockets.Socket.#ctor(System.Net.Sockets.SocketInformation),System.Net.Sockets,Socket,.ctor(SocketInformation),X,X,X
M:System.Net.Sockets.Socket.AcceptAsync(System.Net.Sockets.SocketAsyncEventArgs),System.Net.Sockets,Socket,AcceptAsync(SocketAsyncEventArgs),X,X,
"M:System.Net.Sockets.Socket.BeginAccept(System.Int32,System.AsyncCallback,System.Object)",System.Net.Sockets,Socket,"BeginAccept(Int32, AsyncCallback, Object)",X,X,
"M:System.Net.Sockets.Socket.BeginAccept(System.Net.Sockets.Socket,System.Int32,System.AsyncCallback,System.Object)",System.Net.Sockets,Socket,"BeginAccept(Socket, Int32, AsyncCallback, Object)",X,X,
"M:System.Net.Sockets.Socket.BeginConnect(System.Net.EndPoint,System.AsyncCallback,System.Object)",System.Net.Sockets,Socket,"BeginConnect(EndPoint, AsyncCallback, Object)",X,X,
"M:System.Net.Sockets.Socket.BeginConnect(System.Net.IPAddress,System.Int32,System.AsyncCallback,System.Object)",System.Net.Sockets,Socket,"BeginConnect(IPAddress, Int32, AsyncCallback, Object)",X,X,
"M:System.Net.Sockets.Socket.BeginConnect(System.Net.IPAddress[],System.Int32,System.AsyncCallback,System.Object)",System.Net.Sockets,Socket,"BeginConnect(IPAddress[], Int32, AsyncCallback, Object)",X,X,
"M:System.Net.Sockets.Socket.BeginConnect(System.String,System.Int32,System.AsyncCallback,System.Object)",System.Net.Sockets,Socket,"BeginConnect(String, Int32, AsyncCallback, Object)",X,X,
"M:System.Net.Sockets.Socket.BeginReceiveFrom(System.Byte[],System.Int32,System.Int32,System.Net.Sockets.SocketFlags,System.Net.EndPoint@,System.AsyncCallback,System.Object)",System.Net.Sockets,Socket,"BeginReceiveFrom(Byte[], Int32, Int32, SocketFlags, EndPoint, AsyncCallback, Object)",X,X,
"M:System.Net.Sockets.Socket.BeginReceiveMessageFrom(System.Byte[],System.Int32,System.Int32,System.Net.Sockets.SocketFlags,System.Net.EndPoint@,System.AsyncCallback,System.Object)",System.Net.Sockets,Socket,"BeginReceiveMessageFrom(Byte[], Int32, Int32, SocketFlags, EndPoint, AsyncCallback, Object)",X,X,
"M:System.Net.Sockets.Socket.BeginSendFile(System.String,System.AsyncCallback,System.Object)",System.Net.Sockets,Socket,"BeginSendFile(String, AsyncCallback, Object)",X,X,
"M:System.Net.Sockets.Socket.BeginSendFile(System.String,System.Byte[],System.Byte[],System.Net.Sockets.TransmitFileOptions,System.AsyncCallback,System.Object)",System.Net.Sockets,Socket,"BeginSendFile(String, Byte[], Byte[], TransmitFileOptions, AsyncCallback, Object)",X,X,
M:System.Net.Sockets.Socket.Connect(System.Net.EndPoint),System.Net.Sockets,Socket,Connect(EndPoint),X,X,
"M:System.Net.Sockets.Socket.Connect(System.Net.IPAddress,System.Int32)",System.Net.Sockets,Socket,"Connect(IPAddress, Int32)",X,X,
"M:System.Net.Sockets.Socket.Connect(System.Net.IPAddress[],System.Int32)",System.Net.Sockets,Socket,"Connect(IPAddress[], Int32)",X,X,
"M:System.Net.Sockets.Socket.Connect(System.String,System.Int32)",System.Net.Sockets,Socket,"Connect(String, Int32)",X,X,
M:System.Net.Sockets.Socket.ConnectAsync(System.Net.Sockets.SocketAsyncEventArgs),System.Net.Sockets,Socket,ConnectAsync(SocketAsyncEventArgs),X,X,
"M:System.Net.Sockets.Socket.ConnectAsync(System.Net.Sockets.SocketType,System.Net.Sockets.ProtocolType,System.Net.Sockets.SocketAsyncEventArgs)",System.Net.Sockets,Socket,"ConnectAsync(SocketType, ProtocolType, SocketAsyncEventArgs)",X,X,
M:System.Net.Sockets.Socket.DuplicateAndClose(System.Int32),System.Net.Sockets,Socket,DuplicateAndClose(Int32),X,X,X
"M:System.Net.Sockets.Socket.IOControl(System.Int32,System.Byte[],System.Byte[])",System.Net.Sockets,Socket,"IOControl(Int32, Byte[], Byte[])",X,X,
